OBJECTID,GLOBAL_ID,AIRPORT_ID,DESIGNATOR,LENGTH,WIDTH,DIM_UOM,COMP_CODE
10534,321C7E35-5A1F-4221-8FAD-5EE1BE10CD6D,07DCCC41-2E7B-44E8-BD48-B48823A7DAB4,09/27,1800,300,FT,GRASS
10535,3CBBE422-875B-467B-A13D-EA810646A2AD,F6A9824A-1DEC-41B8-BB26-E3915B06EA3E,09/27,1200,300,FT,GRASS
10557,29A28EDB-A67C-4895-B5E6-72F5426BE679,416F32BA-9512-4F6D-81BD-117351B0EADD,09/27,1400,300,FT,GRASS
10570,0739866A-BD73-4AE1-AEE8-D666E2B69148,DDD8FA2F-2843-4770-9F1F-5088B151AAC6,09/27,2500,300,FT,GRASS
10602,6EE4AF2F-4B47-4AA0-B332-DD8C65AF039A,E1A3275F-3ACF-40E4-92F1-EF707A9B597E,09/27,2500,300,FT,GRASS
10632,7650D499-0842-4474-B7FE-58D7C2D4625B,F72CE346-88BE-4B23-A01F-B31D9151E1EB,09/27,2300,300,FT,GRASS
10658,B17C4324-66B9-4718-83DF-CEF45A9F41F9,0D161002-C3BA-4C1C-9AB2-D7A0ACD1C848,09/27,3480,300,FT,GRASS
10680,28939B13-CEFB-400A-9C5A-70CCF816B771,FF88DCB9-BE28-4874-995E-65244AC553AB,09/27,1500,300,FT,GRASS
10711,A00B4712-4D6C-4221-9D44-7ECE0E2EA4DB,4E60DAAB-229D-4700-BCE9-DF41FBE18CFF,09/27,3000,300,FT,GRASS
10818,22921731-1CAB-4577-B37F-BC655D7B1920,FDB3C6C4-2495-4463-8849-D7402C6825C7,09/27,1500,300,FT,GRASS
10822,4C7049CF-CE7A-4339-A67B-E41902CF3BEB,B04B3DC6-0054-4670-A6F7-B54D51D3A353,09/27,3600,300,FT,GRASS
10836,2E1BD707-F13D-4D9D-A9D9-053852D83E62,623E5B86-A49C-4452-99A4-C822EFEFC66B,09/27,1000,300,FT,GRASS
10864,3151AD7F-45F4-4DFC-BFD6-C64365D8B0DD,711D19E8-4AE4-4149-833F-4B7660C05862,09/27,2200,300,FT,GRASS
10867,3FE7D5C3-183F-4B99-BFB8-B741E2976DB5,B2D75CE8-571B-4345-AD10-E8FFEC9C1CE9,09/27,2000,300,FT,GRASS
10869,71C120AB-6B39-4CFC-91DC-8586D18D0826,5AE8FFC5-E3CF-463E-A129-E14A4855BC75,09/27,2600,300,FT,GRASS
10892,06ED2FF9-3986-4E98-AB09-97C9115A5F9E,CAE084CB-8AE8-4DDA-8523-D254A4B6CABD,09/27,2000,300,FT,GRASS
10895,0F3F83F5-040B-47B1-9E67-33E644FA0BA2,D19626DC-BB5D-45AD-AB5C-D353442FD0F8,09/27,2700,300,FT,GRASS
10897,9839D232-1403-4B48-84E1-EC27647ACFA0,681F0CF5-3CB3-473D-A4BE-4388E073DC03,09/27,1160,300,FT,GRASS
10898,73E2D8BF-EEDB-4AB7-930D-A3B5AB8D9753,FC2045E8-9EA7-4BA5-88A7-5172410B9467,09/27,1800,300,FT,GRASS
10900,B93FD758-13EE-4DD3-BB0E-8A58D8368365,D67F0DD3-CC25-4903-93D6-72E0F97EBCA1,09/27,1500,300,FT,GRASS
10923,11F8866F-AD19-4258-AA0A-ECACECFB911E,CC526C6C-F70B-4D0E-9751-F0AC41CB6ABB,09/27,2600,300,FT,GRASS
10932,51BBD925-0FAD-47ED-8CDA-0BD4A08F4B59,3C30CB4A-4F49-4CFA-A5BB-8299BFDFD5C6,09/27,1760,300,FT,GRASS
10951,94702E23-0878-47A8-866C-569F715E76B2,6C7E14C2-309E-4E21-BB0F-1D68F0FAD17B,09/27,2800,116,FT,GRASS
10986,C4ED0EB7-BE29-4F59-8C76-22FFE61B44CA,F8672A16-B92B-4F00-B45D-44AF93B5A13D,09/27,1300,300,FT,GRASS
10988,7C26F4A3-6B47-444B-8AD1-231B805BAE5C,F6225EC7-037A-4D72-B70F-5F8F5439610A,09/27,2500,300,FT,GRASS
11001,552AD175-E792-4E8B-A26E-B8B8B7FC844D,B163E766-6C70-4669-80C4-6216BA42DCDE,09/27,2500,300,FT,GRASS
11012,64E79228-7776-444C-B095-F15389A1C19F,A940200C-E7F8-452B-96BE-44E5DE541E0B,09/27,2000,300,FT,GRASS
11048,8ACE6ABF-7829-41FD-A091-A907CBB270A0,2FA05840-48F8-474A-A3E1-FCF1809B6C2F,09/27,2500,300,FT,GRASS
11074,1FD93D26-64BE-424A-9057-D03FAF1EB126,0C02A40E-8406-46B9-8BC7-4972F9225FF0,09/27,2244,300,FT,GRASS
11396,1BDD1159-89A9-408D-A811-AC0333EB3EEF,392AC8B4-456B-43CF-B9C3-2F3766919527,09/27,1500,300,FT,GRASS
11404,A57A7FD4-4A36-46CE-949D-D6C2D3C58CF1,47BA4879-A3D9-41F4-80A0-37D134099C4F,09/27,2600,75,FT,GRASS
11405,4FB21603-9977-42E8-BA47-69EFE31BED45,1CD0A365-2006-4188-A6AB-CA2B05A71D50,09/27,2800,60,FT,GRASS
11587,7C1CE2F6-C5CC-4B7A-A408-491E8161DB52,5064FAA2-434C-4358-9051-8351BFE61C0E,09/27,2200,300,FT,GRASS
11867,0EF13444-E264-4D20-B997-27E018A2F962,E1250F7D-A1F3-463C-8414-E70499956B13,09/27,2400,300,FT,GRASS
11934,2C122296-3FC1-4185-A810-5B19838E766B,B7879577-6724-4D33-BE86-5E84A7DE00F1,09/27,2200,300,FT,GRASS
11951,F28F43DF-D198-4376-A88F-3DB3582DB189,EAF09F93-8EF2-46A3-AF26-2F15EFA68A88,09/27,2300,300,FT,GRASS
12044,0DF4ADA6-BC90-4772-9F95-C84A44B4AA3B,19C67FFC-BC01-45D2-A99A-79973C02C22D,09/27,1850,300,FT,GRASS
12060,AC71329F-ACB5-4E38-AEDC-B0069013AA1D,258C4541-8BED-406C-9FA6-4DB6FFD7B123,09/27,2600,300,FT,GRASS
12182,157C216C-5CB1-4449-B692-40CB3101EFBA,D2357EC5-FC3D-43DD-95EE-45C34F10CBAE,09/27,2200,300,FT,GRASS
12206,AD2C5B9F-7446-4509-AC1A-435FA4A53015,C36B545D-A89A-4170-910D-34E555DE6546,09/27,2800,300,FT,GRASS
12308,77CB8220-7CB0-4CDE-8E7D-839680F47B65,9ACB60AD-DAB8-4FB4-B190-84C389BCF9B2,09/27,4000,300,FT,GRASS
12310,9E58CB5B-E455-4584-8553-DEBA77B1CF6D,8F2E5464-72F7-4E3E-AF8D-70162C7C8FFD,09/27,1450,300,FT,GRASS
12321,37DA5BE2-406B-42F5-999D-95949057417C,EAE096EA-26FA-4BB4-ABC2-5E83576227B5,09/27,2000,300,FT,GRASS
12329,864A76A3-C901-4A9B-B017-2399E4B87728,0E235DAB-F873-48E5-983E-F598DE18C25C,09/27,1800,300,FT,GRASS
12351,2E8C4C1E-41C0-4541-88C5-3878E22A7D88,9A3626F3-B8B1-4402-AF12-ECCF640F28AC,09/27,1700,300,FT,GRASS
12361,EE8184D9-E94D-4452-B8BA-1935AE5F9BFB,ED5D9692-381A-4E87-80A5-2B15276749E6,09/27,1500,300,FT,GRASS
12366,649ACCC0-9183-4766-B193-162CA80BCC9E,3AF3CC5F-EF36-4E4D-BE34-7C6704C1F8F6,09/27,1700,300,FT,GRASS
12404,329ACE7F-F877-4D38-8497-B9DF5145A755,88920431-3226-4866-ADDD-79CC9671D4D9,09/27,2600,300,FT,GRASS
12405,5357213D-BFB5-4F56-9758-5A2D39E68D50,329AB248-F05F-47DC-B3CB-88B402347B5E,09/27,3430,300,FT,GRASS
12410,46EC979E-DC0F-4B15-8731-5AC848CE9CA6,7882C0E4-F8D7-4C76-8E60-27C6EB623F5E,09/27,1500,300,FT,GRASS
12423,31E886D1-CAA4-4817-92D5-47A9E464CFCE,A81F6757-E793-4C1B-AF39-CD03BC314E99,09/27,1200,300,FT,GRASS
12434,AE9475AC-ADBE-44F4-988A-EA0C48B3295C,E23F11E3-B1E6-4696-837A-6E3E56406171,09/27,1850,300,FT,GRASS
12439,8156ECD3-F2A4-4BAD-959D-0628B40C435F,203C6DA6-5AFC-4D04-8AD8-E2C49808B7F9,09/27,1250,300,FT,GRASS
12441,1C301500-AF6F-41BE-9891-87ACA05A5F96,26F2C1A2-FA27-48E3-81F8-A567C0C2ED9B,09/27,2000,300,FT,GRASS
12453,AAD54558-3816-4036-BDE6-843539780F3B,DCED6930-2493-416E-A59B-3D823D4C55AF,09/27,1400,300,FT,GRASS
12512,0FCF8156-01FA-4173-93BB-20B3A3AA495E,B474AEC1-2D07-4FC7-A767-D1045B418CF5,09/27,2200,300,FT,GRASS
12535,B333A258-F11B-4915-B926-158F5A60A462,F4C6B1DD-3BF9-4B3A-9DE1-354AA28F5A28,09/27,2300,300,FT,GRASS
12557,3E22C80D-1534-48F1-9F9A-1709A6018EA6,A2928601-7722-4151-9B70-AED2BFDA66EF,09/27,2400,300,FT,GRASS
12558,1778F064-7BB9-473D-A8CA-A606B12E117A,93A9B4A8-D044-42B2-A5E1-A19EAAD963C2,09/27,3003,300,FT,GRASS
12565,2B1390D0-59AF-44F2-8919-78FE1C222303,D4142C12-7189-4AD0-8FF3-AB4C66E5A0E4,09/27,2000,300,FT,GRASS
12626,7395F4BA-1441-44A3-9950-F6ACA0AA8F42,F0673A9C-73BB-48B1-A55C-BF94D522EA2B,09/27,2500,300,FT,GRASS
12627,E4C195BA-CE47-44D9-B88A-95D43CFA26A5,F86F6CBD-9816-42B0-A854-16FD60F4005C,09/27,3200,300,FT,GRASS
12635,78D2E826-7938-4516-84FF-E654472FFBBB,E1AD24F8-7C9A-42C2-B6E1-A5FE66BEF4D7,09/27,1700,300,FT,GRASS
12637,70E3C1A8-8365-412E-B412-F1A44DEE2BE7,198AAA40-5B8F-4153-AE94-23E91BB7675D,09/27,2810,300,FT,GRASS
12672,76DD5811-A812-4586-A350-0A6E53F22F6E,BCB6E6AF-9265-4E7B-9A75-533457FB74EE,09/27,1800,300,FT,GRASS
12717,D526A16C-A8F1-47DD-9AC8-67BF9DACE371,96FE379A-B6F9-4AC0-9F2A-39F1B54E583B,09/27,1955,110,FT,GRASS
12724,F68825BF-842A-4C76-8738-FF5CCB2F6FF5,C4D5B309-2E05-48BB-87E2-E086E96823EE,09/27,2315,110,FT,GRASS
12730,6AFECEE7-5FDF-4DF4-8EB0-8E532330A526,41BC87F4-A3C6-4A9D-AF8F-D4498C9CE0F8,09/27,1320,300,FT,GRASS
12735,5598BBF7-5099-4581-8252-D3CF1957653C,ED543BE1-7A18-4E27-AC8D-72F42086FAD8,09/27,3250,300,FT,GRASS
12742,AF63BBE7-BFA8-4CA9-A8D2-3BFF8813B0B7,DF60EBD2-75A3-461A-920E-A9D16B793231,09/27,1350,300,FT,GRASS
12745,C6598A74-5E99-4C3B-BC66-C32CF8454AA7,C52B5B36-F375-4614-A891-246AC2D5CFCB,09/27,2000,300,FT,GRASS
12773,F833B7C1-B6C2-41A3-B647-7032774B7C1A,A936A338-A17B-4D4F-B03C-4382D02CE1C8,09/27,2750,300,FT,GRASS
12780,CCED02B5-5D71-4FF3-93EA-00DAA28A8CE6,FDC9EC2C-5DBE-42F9-A789-9591ABD6B5BC,09/27,2000,300,FT,GRASS
12803,B3AC471C-E147-4B58-9A4C-D441C70380BA,AF2CA4D3-A7A6-4A80-858B-72D882A0DF1D,09/27,3745,300,FT,GRASS
12806,203577D9-E04F-4B7A-9154-C1E5E8E86867,53F87879-2666-4EA2-8579-306DC4C51A8C,09/27,2800,300,FT,GRASS
12851,A0916FFD-7349-4A26-95D1-67134B3CC8FF,E8AC941C-D435-43B4-B23C-B67FCC0B578A,09/27,1101,110,FT,GRASS
12853,F4147434-9CC3-4F55-BE37-DA08DDDFDD48,6C1ABE04-0AB4-475F-AFBD-1A59CC21FB1E,09/27,2088,130,FT,GRASS
12881,1403D169-91BD-4BB9-B969-F018C6B2D0FC,0A5CA36C-A297-42D1-825C-0025A859BA9F,09/27,2500,300,FT,GRASS
12883,98C3B1A6-77E4-48C9-8BC4-82A973938E21,64E7122D-BB35-4CB9-A38C-1C21E94AD149,09/27,1900,300,FT,GRASS
12884,75030B47-5B32-49E1-B0A8-668B134E4C41,11F8FC44-F24C-4B0B-8050-E1D5E1AD4660,09/27,2100,300,FT,GRASS
12887,1AF835DB-E6DE-4647-8632-26211F627DFD,6C2619CE-3B8C-4AAD-A865-AD088721391C,09/27,2100,300,FT,GRASS
12893,526A57A6-C844-40F4-923D-4BBBF2B426DB,B8FF17AF-E24B-4F44-97CF-463EF901FD80,09/27,2902,90,FT,GRASS
12929,ABA59C1F-A7EC-484E-BE3C-55945890C538,014372A6-2C36-4099-8880-D5ED0E0035F6,09/27,2611,300,FT,GRASS
12931,A5681148-4C5A-4091-9225-190C8FB37E93,CD862E4A-0FC3-428A-97DA-F2019C52443E,09/27,2000,300,FT,GRASS
12943,6595BED3-1CF2-415B-9F2F-3A4FDDCD6FBB,57D5EEB1-B423-495B-A200-3C976837A4FE,09/27,2700,300,FT,GRASS
12951,39FA7755-0895-4715-8AA7-78D761CCBFE4,C928AFD9-C4DE-4675-ACEA-6BA9FBDE6954,09/27,3000,300,FT,GRASS
12954,7C02AB9B-18DE-4907-B8EC-707D073900CC,A1B469F2-CAE6-44B1-9FB6-C45F0B7B681E,09/27,2400,300,FT,GRASS
12960,C399D6D7-232A-4283-AD9F-15B78BCEE5DF,C8A89332-DB84-4E27-92BD-B07A57C5503E,09/27,2480,70,FT,GRASS
12961,CDC87AF5-CB38-485D-9D2B-48AB9B9B5F79,73348780-82AE-49DD-8EE7-BCA2788E8D79,09/27,1987,300,FT,GRASS
12962,C1D42E0D-EC84-4C82-BDC4-B2E0B2CA7BD4,14D56C68-6A9E-4C00-AB73-082DA19897AA,09/27,2600,300,FT,GRASS
12970,94E4B161-373C-4760-8940-71D13E33293D,429A025E-476F-4AB3-8B31-1ADD536B8E8B,09/27,2000,300,FT,GRASS
12973,47A5B79F-8804-48C0-AA4B-45E1D7FAFCFE,355F5398-10ED-4841-946A-6EE8FEF4F04C,09/27,1900,300,FT,GRASS
12987,BDEC751E-B2BF-4630-8146-2CD158BBAC8C,019223E2-E3E6-49D1-9701-779E4D60DA6B,09/27,2200,300,FT,GRASS
13006,4132A658-EA5F-4875-9848-8B5B77CF9B6A,8924B2EC-1E26-4DC2-BBE5-3A7493A610F6,09/27,1200,300,FT,GRASS
13007,7662C8D1-24B0-4561-94F5-7584F304AB4D,F35EFDAF-6DBB-4579-B929-0BC3097349CB,09/27,2600,300,FT,GRASS
13011,1185564C-7258-411F-BD1E-2BEF584FD2C3,3BD7E551-3C29-4618-A8C7-6DE964D793BB,09/27,1500,300,FT,GRASS
13014,C4900A13-131D-49F1-A0EC-7033FF7EACD5,AA5DDBE7-4DA7-42A2-A932-C00B2D152772,09/27,2100,300,FT,GRASS
13020,2AA880C8-D7FF-437A-9160-58D7347F7E50,7399A1DB-2AE9-4330-B004-4EDCA34B4A7B,09/27,1820,300,FT,GRASS
13021,CDE1C9E4-158A-4E5B-B8E4-360C1A6EC8C5,F00ABBCF-21FF-449A-A55B-507E7D8A707E,09/27,3400,300,FT,GRASS
13031,6C9766BB-D4EF-417D-A5AF-1628C48B4688,8484702A-07E0-4E1D-A0E4-F6FE113B9E49,09/27,2530,75,FT,GRASS
13032,8E53BBC6-75A1-41EA-AC6D-5C50DC582C84,AC81DB92-8A13-49BC-A5D3-59D68AEA911B,09/27,3400,300,FT,GRASS
13035,4E41E90A-FBC7-4C83-8E4F-C1227D9F2DF5,EFC3F801-4257-4F41-AF87-91E4C1DB9AC0,09/27,3200,300,FT,GRASS
13086,1DD2D44D-85FE-4DB7-8D84-4410210AAC77,247AB28B-367A-416A-8E4D-0C9CFFA14285,09/27,2500,300,FT,GRASS
13090,BC2E5F74-FDB3-4ED2-A8A1-9E2E9FDFFC35,B12CB0D2-364F-45E0-AD02-E6A60B31C87F,09/27,2100,300,FT,GRASS
13096,0D8023D9-3F0F-4BB0-A4A8-52FA98E2A695,23DD7DC2-A097-4070-A74F-5BDFF28F6BCF,09/27,400,300,FT,GRASS
13112,B3DA98FC-B9F6-45C4-ABF4-A4AE309900C4,F0D4571A-5A31-4681-96CD-1CE82D030D7E,09/27,2140,63,FT,GRASS
13115,3838C7FE-D77C-48C7-BB1F-125BAF52828D,C886E240-F8CC-426D-AF57-7F58B8DABF97,09/27,2600,300,FT,GRASS
13130,B5478384-DFE4-400C-83FD-F46FDEEA5BBB,FF294EC8-9E22-412E-8B34-647ACEF461EC,09/27,2200,300,FT,GRASS
13134,314003E8-9302-4912-88A2-347904F1DB0D,0A5D0EDE-460A-4F4B-B3EC-6E516D182264,09/27,2600,300,FT,GRASS
13149,29F169B1-01A7-45FF-93D8-FF8C0BC72BBE,BA7E8C40-64A0-4171-8606-C3C74DD67DCB,09/27,1700,300,FT,GRASS
13166,09167632-7E22-426E-965C-4AADDEDA4784,14BE8359-B628-4BC3-AF60-AF2F78EE7AF9,09/27,2085,67,FT,GRASS
13175,EC914440-279D-4431-A5A9-D59B52B07236,F4553640-DEE0-4FB8-820E-2D31937AFD44,09/27,2900,300,FT,GRASS
13176,77337F46-71BB-4412-8E12-44CD5EF5A1C8,924F543C-6E25-47A5-8CC2-439F48B6510C,09/27,2000,300,FT,GRASS
13182,807C760B-1731-4008-BC57-51F21C1E4884,EB00F9AB-3F7B-4BB9-BDEC-48ECABC64508,09/27,2200,300,FT,GRASS
13184,A6CD709D-D287-4560-A8AF-049D10DD97ED,B20567E5-2564-48B7-977D-483D6A33F5B4,09/27,2500,300,FT,GRASS
13186,097E0F52-571F-46EE-B0D9-B2541D40112A,A185A7FF-466A-419E-9D18-66F4F2A451BA,09/27,2000,300,FT,GRASS
13189,EB632C44-914B-4214-81AA-4948A5D246A5,14E9698D-8591-4372-895D-14CBE43BF7D7,09/27,2300,300,FT,GRASS
13195,90343E46-4A25-4043-8DE9-062052455DF7,EF0FA5F9-A499-4B90-9AE8-95D51E607CF7,09/27,3000,300,FT,GRASS
13196,1F252B0E-A43B-4392-BA7E-4B068806A94F,27B39374-967C-427D-817B-E8E0DB1CB894,09/27,3000,300,FT,GRASS
13201,55631C4C-BAFD-4350-AB47-0DEBDA8D9392,7FEC7CB4-256B-47F0-9DC0-CDEBD64E5D0E,09/27,3400,300,FT,GRASS
13214,A7116D17-C527-4CE6-A901-A76E73B85932,217F4922-069B-4CB0-A90A-3154E01B4396,09/27,1600,300,FT,GRASS
13215,A3366B21-EC4E-43D9-A3A0-C0CB1676B464,E2A9C016-A523-41A2-8839-096F4C0B8575,09/27,3200,300,FT,GRASS
13223,272FCBB8-BB9B-4C79-948F-60BE2AC11FEE,7BD511C3-629A-43A7-89EC-AA59A81F2815,09/27,1850,100,FT,GRASS
13242,1FE738F9-EDD3-4836-B010-09DE696DCDF5,2061FA57-4E6F-4FDD-B748-F833B9D2D4FF,09/27,2650,75,FT,GRASS
13251,26745EC2-7D09-4927-8FDF-EEFD496EBB22,72FFE4D8-6283-4A5E-A183-20AD4A226222,09/27,2600,80,FT,GRASS
13255,6D175F90-22C1-437C-BCE6-FE5C513D3B4F,46E7791C-F7C3-43B9-91CD-57C4A380DD54,09/27,2800,300,FT,GRASS
13260,B9EC8774-9A17-454B-BE11-AAD079D1AB9B,4E7DC40F-A15D-4600-831B-1AA885D2FD61,09/27,1600,300,FT,GRASS
13262,2C9C64FD-6B85-4FA7-B78D-2541D009E812,F13ACCC6-1430-4FA0-AFBF-DFB62E6C3DB0,09/27,1850,60,FT,GRASS
13265,2A052F6D-93A4-4752-8FB7-E5BCEEC06805,CD3EE4DF-A992-4347-B9A7-67B81E98BAC8,09/27,2800,300,FT,GRASS
13269,FE5BF127-4205-4909-8DD9-D0C19E13BBC1,1A9E338F-C635-49AA-9005-9F4676257198,09/27,2600,300,FT,GRASS
13303,677CD724-93E8-4BA9-B6D5-5B4F5657100F,9380B9AF-AD7E-4DC7-B07E-9D8BA2B5FED1,09/27,1300,300,FT,GRASS
13316,12975392-4C12-40F7-97A8-00348F34A79C,24D86AC2-963F-4DC9-B708-A2E9AA925FBA,09/27,2500,300,FT,GRASS
13324,234DDB27-A8E0-4B72-BEFD-7944A7C789D7,FA06926F-C9BE-4FF8-B963-90074F1EA6A0,09/27,2237,300,FT,GRASS
13338,FD85AEB1-5EA9-42F0-A0D1-9F77CF07F7B2,59ACFBBE-8828-43F5-B024-60C4D400A4B0,09/27,3470,300,FT,GRASS
13347,3E05C0E5-FAE0-4CAF-9E3A-FCD2F95C18D3,17142ED2-E81C-4D8E-BC33-CACC54706DC5,09/27,2300,300,FT,GRASS
13363,4D4260D9-D44E-4302-A94F-7E398BA882D9,6324BA74-C50E-4E6E-92EA-67A8072B446E,09/27,3405,110,FT,GRASS
13395,9A82F079-A13F-4248-99FA-6779142B39B3,4C61901E-1B04-4CE4-9750-5B2FA2945334,09/27,1650,300,FT,GRASS
13396,47BDD89E-DCEE-4264-83BE-3CCF3617C546,06F7C699-6EEF-42FA-82C8-164F2BADBC54,09/27,2250,300,FT,GRASS
13409,80F32A99-3705-4A6B-A1B9-6D116FE7BC99,767406A5-B807-43FB-8451-9B3FDDC6875E,09/27,2900,300,FT,GRASS
13461,E2DFFC27-41C8-4719-BB2C-D644D3174C57,E241E115-5D73-461D-AF56-FEAA4D938429,09/27,2400,300,FT,GRASS
13512,C230CD76-F953-4A25-935F-63A71CE0EE15,28310673-449E-4621-BBF9-261F1AAF2E19,09/27,2900,300,FT,GRASS
13514,F013BB7F-3E17-4BBA-B51D-C38708298923,0A998AB8-B200-49E5-9D69-014B96A80FF8,09/27,2600,300,FT,GRASS
13527,DE1C4BB7-D137-4657-ABA2-2FA1D9B815ED,20211369-1874-4507-BE08-0D19FAD1C142,09/27,1750,300,FT,GRASS
13698,5A15DA62-05FF-4900-8602-434036A2E2A8,A7B22D29-C9AC-4BBA-943F-3D67FC2D59FC,09/27,1000,300,FT,GRASS
13736,289C4E84-8F47-44AE-9002-5A591058F9F0,E084E781-E495-427C-BD37-DC41163407EA,09/27,4000,300,FT,GRASS
13760,96EFFB97-C4B3-4E9B-BCAB-70A6A3E1425D,B4D253F9-EC02-4CBC-97BC-5A8689049154,09/27,2300,300,FT,GRASS
13788,0369D6BE-F902-4231-B628-77A169DE87B4,6B36313A-174F-4BA4-A79C-D846807C1086,09/27,2000,300,FT,GRASS
13811,04867AF0-393F-4ADC-BC67-7E55F646B7D7,774E5A34-B1C3-4AB1-B5DA-88136D4D24AD,09/27,1800,300,FT,GRASS
13901,BA4A0288-97DF-462B-A3BF-81BFCBBE9A5D,6AA3236B-F89A-47B9-AA23-3F2478045813,09/27,2000,300,FT,GRASS
13904,24E824EF-909B-4721-8310-F1E69BFF830D,09FCAD1E-60B0-4DE8-84EF-8A11BEB330CD,09/27,1300,300,FT,GRASS
13940,6010E0EF-7046-4E83-A798-D3BBD02DEB30,0BA8F9F9-CD6D-4197-89D4-8C2ED0EA26DD,09/27,1700,300,FT,GRASS
14024,ADF63ACB-B47C-4CFC-B89B-8E22049C82AD,F822281D-5246-4AE7-A9C5-46867D28C221,09/27,2000,300,FT,GRASS
14094,E187BF53-66F9-47DA-9A64-5A5A59280F86,0352B98F-48D6-4683-AE4F-76662155F579,09/27,2940,45,FT,GRASS
14125,8CD1DE6D-5981-4CE7-8630-F067F81A9480,2BFAA129-F634-464A-9DAF-CE3523AFAC68,09/27,990,300,FT,GRASS
14146,0E406BB8-71F5-4E6D-BB15-3D279A608C6E,83A636C1-85F3-4CAF-8BEE-9941325FA669,09/27,2000,300,FT,GRASS
14176,AA79FD47-B22B-430B-944C-4A5D816899FE,6326E6B9-ECDB-4F07-B12C-E34E9BACB4EF,09/27,1150,300,FT,GRASS
14205,95F25BC0-E62D-433F-9FBD-78B2A9685EDE,DD21D530-A190-4B3A-807F-714EA6008CDF,09/27,1850,300,FT,GRASS
14244,750472C7-9B3B-4191-A823-4FDDBC82DC6C,B8DC900E-24C8-4977-B98C-5D67A9110643,09/27,2700,300,FT,GRASS
14266,16619BE6-E63A-4C0B-B44B-25D41520949B,922F8901-3B31-4B93-80C3-0ED3DEB78498,09/27,1700,300,FT,GRASS
14284,7BA0CDD0-E875-4377-86A3-0CCCDBBADD3D,7F783782-A5D3-4318-98A3-BE004BBEA7BE,09/27,1300,300,FT,GRASS
14319,00B07775-8D31-4725-A396-35A125693836,CE7C8233-FA31-4A01-AC3E-7609B838A49A,09/27,1000,100,FT,GRASS
14321,4B37529B-DD1F-4362-A7C2-6DEC92026F2F,09CA9234-9A9E-4103-9D02-06684A5D96F8,09/27,1700,300,FT,GRASS
14346,EDFDA255-4E4E-43F5-B2BB-5C63A86FCDEC,F935A5F7-7923-497A-A8BC-8FD7670AB3B3,09/27,2100,300,FT,GRASS
14362,64BA4D42-EE7D-4A35-A2C1-31F1F27F4656,1034EF22-BBF4-4C2D-850E-8BA3505FD16F,09/27,1515,300,FT,GRASS
14367,6814D8DB-C68C-49A7-9805-75B44561FE8C,C600A74A-834C-4EE8-AE15-2D87FAE1FAE8,09/27,1800,300,FT,GRASS
14378,4CFABAAA-1B33-4F40-9A82-53C1EEDD6AA3,9F94B531-7C06-47BB-9042-5DD0816C59A3,09/27,1500,300,FT,GRASS
14393,1FDC75C5-F3DD-40A7-8236-46522914D3D0,71CC4433-88E5-4D6C-A155-05D6FE99EF18,09/27,3059,130,FT,GRASS
14394,7A407284-3E08-4EC6-88E8-904D73BB48E9,3663A179-B793-46B8-A8F7-B21951BB794C,09/27,2300,300,FT,GRASS
14426,C83E8AF6-0D18-4B15-B5F4-221669F1A246,2DA3F337-027E-4CA1-BA71-3E30625CCD7E,09/27,1200,300,FT,GRASS
14500,95389DCB-39CE-4AAA-A89B-E314752979B7,A1CA8A0A-AEEE-43C1-8E15-B7285AD8E85A,09/27,2000,300,FT,GRASS
14508,892B7564-4D5A-4D5A-9013-4E323B658F2F,41AC77E8-6DAE-4053-BF36-848DE79179D1,09/27,2000,300,FT,GRASS
14519,1D3A6EE5-3023-4CB8-9A2F-E11C463203ED,35EAF5F4-522D-4620-829B-C4CAC3F1D08E,09/27,1600,300,FT,GRASS
14535,E94A7FBC-51C0-40D9-9C14-A228917EAC20,A72A217C-2988-4272-953F-FCF08F5570D2,09/27,1600,300,FT,GRASS
14583,FAF05C0F-C714-4E79-AB21-102C4DAA784D,4A345EC4-8C9B-4771-9CD7-0CEB98A57B2E,09/27,2500,300,FT,GRASS
14585,B643BA98-F866-4D20-8697-3DF0F09D9FA1,506FF36E-4285-4C19-9282-76AA3EB32D7B,09/27,2500,300,FT,GRASS
14616,698E7046-F7A6-4422-A4A7-FEDA513D9ABC,257F4924-010C-4CF2-AAA9-8611CB6552D2,09/27,1800,300,FT,GRASS
14642,59BBAD2C-8D61-4B40-ABC1-CAFE68861C7C,88E92F92-75FA-4818-BAAE-9175CD6632F0,09/27,3650,100,FT,GRASS
14655,D1856916-9135-4DCB-8A34-24345845F105,3ECC6A9C-154F-447D-8878-3E1094DA87DC,09/27,1800,300,FT,GRASS
14683,EB3F3D1F-FAC1-42AE-AD46-45979E758182,0B6870E8-BDBC-4011-AB01-8B0B46B7B4B5,09/27,2683,100,FT,GRASS
14706,DD4940AA-1308-4B3E-BD9E-0B3D10E0055C,433D2332-F0CC-46E9-A53E-49D72680C373,09/27,1550,300,FT,GRASS
14716,81D9C497-2C39-4E43-AC46-4D1F022578DF,F79EC586-FA34-4090-B4D1-33D7CDF8A436,09/27,2000,300,FT,GRASS
14732,7D012D2A-54FB-4922-8A8B-6909DB69483E,8C6AD9BF-A395-49ED-828D-532492D4ADAB,09/27,1200,300,FT,GRASS
